"customer_id","first_name","last_name","birth_date","marital_status","gender","email_address","annual_income","education_level","occupation","home_owner"
ND-183701406,Cassidy,Shen,1989-09-20,S,F,cassidy21@hotmail.com,40000,Bachelors,Professional,Y
ND-183701408,Kaitlyn,Young,1960-02-24,M,F,kaitlyn50@hotmail.com,70000,Bachelors,Management,Y
ND-1837018,Jordyn,Robinson,1995-06-10,M,F,jordyn17@hotmail.com,20000,Partial High School,Clerical,N
ND-1837027,Jillian,Blanco,1997-08-22,M,F,jillian8@hotmail.com,110000,Partial College,Professional,Y
ND-1837028,Alexis,Anderson,1978-12-18,M,F,alexis24@hotmail.com,60000,Partial College,Skilled Manual,N
ND-1837039,Kaitlyn,Li,1984-01-01,S,F,kaitlyn55@hotmail.com,70000,Bachelors,Skilled Manual,N
ND-1837045,Natalie,Murphy,1995-12-28,M,F,natalie33@hotmail.com,40000,High School,Skilled Manual,Y
ND-1837051,Fernando,Powell,1960-01-23,S,M,fernando60@hotmail.com,40000,High School,Professional,Y
ND-1837058,Byron,She,1974-07-25,S,M,byron5@hotmail.com,20000,High School,Manual,Y
ND-183707,Jaclyn,Kapoor,1972-10-14,M,F,jaclyn21@hotmail.com,80000,Graduate Degree,Management,Y
ND-1837082,Ana,Lal,1962-07-16,M,F,ana11@hotmail.com,30000,High School,Clerical,N
ND-18460102,Julia,Garcia,1999-06-16,M,F,julia74@hotmail.com,70000,Partial College,Professional,Y
ND-18460120,Sean,Cox,1969-07-06,S,M,sean42@hotmail.com,50000,Bachelors,Skilled Manual,N
ND-18460139,Isaac,Perry,1960-04-27,M,M,isaac19@hotmail.com,30000,High School,Skilled Manual,Y
ND-184601404,Nicole,Travers,1995-10-04,S,F,nicole71@hotmail.com,90000,Partial College,Professional,N
ND-184601406,Nathaniel,Foster,1963-04-17,S,M,nathaniel6@hotmail.com,100000,Bachelors,Management,N
ND-184601408,Keith,Chen,1990-03-18,M,M,keith2@hotmail.com,40000,Partial College,Skilled Manual,Y
ND-18460143,Alvin,Ruiz,1987-10-18,S,M,alvin6@hotmail.com,20000,Partial College,Manual,N
ND-1846048,Damien,Munoz,1988-05-07,M,M,damien18@hotmail.com,30000,High School,Professional,N
ND-1846058,Joan,Washington,1989-09-04,S,F,joan13@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
ND-184607,Cindy,Ma,1996-02-18,M,F,cindy2@hotmail.com,40000,Bachelors,Professional,Y
ND-184608,Xavier,Wilson,1982-02-15,M,M,xavier55@hotmail.com,60000,High School,Professional,Y
ND-1846082,Devin,Zhang,1973-05-09,S,M,devin74@hotmail.com,40000,Partial College,Skilled Manual,Y
ND-1846091,Xavier,Edwards,1972-08-13,S,M,xavier0@hotmail.com,30000,Bachelors,Skilled Manual,Y
ND-1846093,Andrea,Torres,1977-07-07,M,F,andrea2@hotmail.com,40000,Partial College,Clerical,Y
ND-1846096,Brandon,Cooper,1982-09-18,S,M,brandon5@hotmail.com,90000,High School,Professional,Y
ND-1846098,Emma,Howard,1991-01-10,M,F,emma20@hotmail.com,60000,Graduate Degree,Professional,Y
ND-8370107,Seth,Sanchez,1965-12-19,M,M,seth21@hotmail.com,30000,Partial College,Skilled Manual,Y
ND-8370134,Brandy,Hernandez,1996-03-08,M,F,brandy0@hotmail.com,40000,Bachelors,Skilled Manual,Y
ND-8370137,Aaron,Perry,1969-07-23,M,M,aaron27@hotmail.com,60000,High School,Professional,Y
ND-837069,Natalie,Reed,1987-11-08,M,F,natalie80@hotmail.com,60000,Graduate Degree,Management,Y
ND-837095,Teresa,Zhang,1983-04-24,M,F,teresa14@hotmail.com,80000,Bachelors,Professional,N
ND-8460103,Kristopher,Luo,1976-04-10,M,M,kristopher0@hotmail.com,80000,Bachelors,Professional,Y
ND-8460108,Madeline,Van,1986-10-15,S,F,madeline13@hotmail.com,80000,Bachelors,Management,N
ND-8460147,Cassandra,Vazquez,1969-06-07,M,F,cassandra13@hotmail.com,60000,Bachelors,Professional,N
ND-846023,Lydia,Fernandez,2000-01-13,S,F,lydia0@hotmail.com,70000,Bachelors,Professional,N
ND-846038,Johnny,Suarez,1984-06-19,M,M,johnny4@hotmail.com,120000,Partial High School,Professional,Y
ND-846060,Rafael,Campbell,1961-06-21,M,M,rafael41@hotmail.com,60000,Bachelors,Professional,Y
ND-846063,Colleen,Kumar,1969-03-19,S,F,colleen37@hotmail.com,70000,Bachelors,Professional,N
ND-846069,Edward,Baker,1979-05-07,M,M,edward70@hotmail.com,60000,High School,Professional,N
ND-846079,Darryl,Hu,1975-03-23,S,M,darryl4@hotmail.com,70000,Bachelors,Professional,N
ND-846095,Kathryn,Blanco,1993-05-12,M,F,kathryn2@hotmail.com,120000,Graduate Degree,Management,Y
NF-18385102,Gilbert,Dominguez,1984-08-16,S,M,gilbert31@hotmail.com,20000,High School,Manual,Y
NF-1838511,Cristina,Chande,1963-04-13,M,F,cristina17@hotmail.com,30000,Bachelors,Clerical,N
NF-18385124,Martha,Sanz,1978-10-08,M,F,martha1@hotmail.com,20000,Partial High School,Clerical,Y
NF-18385139,Cheryl,Cook,1960-11-01,S,F,cheryl5@hotmail.com,10000,Partial High School,Manual,Y
NF-183851402,Jordan,Murphy,1979-01-10,M,M,jordan8@hotmail.com,80000,Graduate Degree,Skilled Manual,N
NF-183851406,Trisha,Blanco,1962-12-06,M,F,trisha1@hotmail.com,170000,Bachelors,Management,Y
NF-183851408,Alexandra,Lewis,1966-02-02,M,F,alexandra28@hotmail.com,30000,High School,Skilled Manual,N
NF-1838527,Melody,Butler,1965-05-12,M,F,melody14@hotmail.com,30000,Graduate Degree,Clerical,Y
NF-1838545,Christian,Kapoor,1991-07-15,M,M,christian16@hotmail.com,70000,Partial College,Skilled Manual,Y
NF-1838548,Dawn,Becker,1984-11-17,M,F,dawn3@hotmail.com,100000,High School,Professional,N
NF-1838551,Clifford,Walker,1984-10-05,S,M,clifford18@hotmail.com,40000,Partial College,Clerical,Y
NF-1838564,Susan,Ye,1993-12-05,S,F,susan32@hotmail.com,90000,Bachelors,Professional,N
NF-183857,Dawn,Moreno,1966-02-07,M,F,dawn42@hotmail.com,110000,Graduate Degree,Management,N
NF-183858,Kevin,Shan,2000-04-25,S,M,kevin44@hotmail.com,70000,High School,Professional,Y
NF-1838582,Ruth,Chen,1987-05-03,M,F,ruth20@hotmail.com,60000,High School,Professional,N
NF-18475102,Erica,Martinez,1998-02-18,M,F,erica0@hotmail.com,70000,Bachelors,Management,Y
NF-18475139,Dennis,Chandra,1995-10-02,S,M,dennis2@hotmail.com,20000,Partial High School,Manual,Y
NF-184751402,Isabella,Lopez,1998-12-10,M,F,isabella17@hotmail.com,10000,High School,Manual,Y
NF-184751404,Nicole,Butler,1979-05-13,S,F,nicole62@hotmail.com,60000,High School,Professional,N
NF-184751408,Wyatt,Barnes,1961-04-08,S,M,wyatt44@hotmail.com,60000,Partial High School,Skilled Manual,N
NF-1847527,Laura,Walker,1961-04-05,M,F,laura23@hotmail.com,120000,Graduate Degree,Management,Y
NF-1847548,Mariah,Davis,1985-11-06,S,F,mariah28@hotmail.com,80000,Graduate Degree,Skilled Manual,Y
NF-1847555,Jorge,Gill,1977-10-08,S,M,jorge7@hotmail.com,80000,Graduate Degree,Management,Y
NF-1847558,Zoe,Ashe,1973-04-26,M,F,zoe9@hotmail.com,30000,Bachelors,Clerical,Y
NF-1847582,Aaron,Vazquez,1987-05-12,S,M,aaron55@hotmail.com,10000,High School,Manual,Y
NF-1847591,Trevor,Rodriguez,1999-12-17,S,M,trevor10@hotmail.com,60000,Bachelors,Professional,Y
NF-1847593,Bailey,Xu,1985-07-11,M,F,bailey25@hotmail.com,70000,Graduate Degree,Professional,Y
NF-18595113,Dustin,Jai,2000-08-06,S,M,dustin4@hotmail.com,100000,Partial College,Professional,Y
NF-18595139,Melody,Dominguez,1971-04-19,M,F,melody1@hotmail.com,170000,Partial College,Management,N
NF-185951402,Faith,Robinson,1995-07-17,S,F,faith23@hotmail.com,70000,Graduate Degree,Professional,N
NF-185951404,Abby,Chander,1975-01-12,S,F,abby12@hotmail.com,20000,Partial College,Manual,N
NF-185951406,Gabriel,He,1967-06-22,S,M,gabriel11@hotmail.com,10000,High School,Manual,Y
NF-1859518,Kari,Zhou,1986-11-02,M,F,kari13@hotmail.com,100000,High School,Management,N
NF-1859527,Vanessa,Guo,1978-10-01,S,F,vanessa5@hotmail.com,20000,Partial College,Manual,Y
NF-1859536,Renee,Fernandez,1984-02-21,S,F,renee5@hotmail.com,10000,Partial High School,Manual,Y
NF-1859539,Cameron,Alexander,1998-06-19,M,M,cameron13@hotmail.com,80000,Partial College,Professional,N
NF-1859545,Darren,Anderson,1974-06-04,M,M,darren13@hotmail.com,30000,Bachelors,Skilled Manual,Y
NF-1859548,Maria,Hernandez,1969-03-23,M,F,maria16@hotmail.com,60000,Bachelors,Management,Y
NF-1859564,Karl,Anderson,1998-06-02,S,M,karl13@hotmail.com,20000,Partial High School,Manual,Y
NF-185957,Rebecca,Rana,1973-07-15,M,F,rebecca3@hotmail.com,60000,Bachelors,Professional,Y
NF-1859582,Natalie,Uittenbogaard,1982-10-11,S,F,natalie7@hotmail.com,30000,Partial College,Skilled Manual,Y
NF-8385110,Alfredo,Chandra,1971-03-27,M,M,alfredo8@hotmail.com,30000,Partial College,Clerical,N
NF-8385137,Gloria,Shan,1985-09-24,M,F,gloria5@hotmail.com,40000,Bachelors,Management,N
NF-8385146,Kristi,Chande,1975-06-10,S,F,kristi42@hotmail.com,30000,Bachelors,Clerical,N
NF-838523,Deanna,Walker,1963-09-09,S,F,deanna25@hotmail.com,130000,Graduate Degree,Management,N
NF-838533,Franklin,Huang,1984-12-17,M,M,franklin26@hotmail.com,40000,Bachelors,Management,Y
NF-838538,Jermaine,Jones,1976-12-16,M,M,jermaine16@hotmail.com,80000,Partial College,Skilled Manual,Y
NF-838549,Rebekah,Stewart,1986-12-23,M,F,rebekah18@hotmail.com,20000,High School,Skilled Manual,Y
NF-838557,Victoria,Howard,1965-11-09,M,F,victoria40@hotmail.com,60000,Graduate Degree,Management,Y
NF-838569,Dalton,Russell,1961-12-20,M,M,dalton87@hotmail.com,70000,Graduate Degree,Management,Y
NF-838595,Stacy,Schmidt,1992-02-22,M,F,stacy11@hotmail.com,100000,Partial College,Professional,N
NF-8475117,Naomi,Jai,1964-07-16,S,F,naomi18@hotmail.com,90000,Bachelors,Professional,Y
NF-8475126,Amanda,Prasad,1978-12-09,M,F,amanda27@hotmail.com,80000,Graduate Degree,Management,N
NF-8475134,David,Perry,1960-03-12,S,M,david86@hotmail.com,60000,Graduate Degree,Management,Y
NF-8475142,Melvin,Deng,1972-11-06,S,M,melvin3@hotmail.com,30000,Partial College,Clerical,N
NF-847523,Shane,West,1991-12-13,S,M,shane18@hotmail.com,70000,Bachelors,Professional,N
NF-847553,Deanna,Raje,2000-10-01,M,F,deanna21@hotmail.com,110000,Bachelors,Management,Y
NF-847576,Michelle,Sharma,1989-12-13,M,F,michelle4@hotmail.com,50000,Bachelors,Management,Y
NF-8595108,Xavier,Roberts,1962-06-14,S,M,xavier86@hotmail.com,50000,Bachelors,Skilled Manual,Y
NF-8595134,Damien,Black,1997-04-04,S,M,damien37@hotmail.com,30000,High School,Manual,N
NF-85953,Andrés,Nara,1977-05-25,M,M,andrés18@hotmail.com,60000,Bachelors,Professional,Y
NF-859583,Martha,Jenkins,1969-05-22,S,F,martha7@hotmail.com,60000,Bachelors,Skilled Manual,Y
NF-859595,Angel,Raman,1967-02-07,M,M,angel20@hotmail.com,60000,Partial College,Professional,Y
NG-18355102,Ernest,Vazquez,1991-01-14,M,M,ernest9@hotmail.com,10000,Partial College,Manual,Y
NG-18355120,Alvin,Nath,2000-12-11,S,M,alvin8@hotmail.com,10000,Graduate Degree,Manual,N
NG-183551402,Antonio,Lewis,2000-01-09,M,M,antonio23@hotmail.com,60000,Bachelors,Skilled Manual,Y
NG-183551406,Tony,Hill,1983-04-10,M,M,tony4@hotmail.com,130000,Partial College,Professional,Y
NG-183551408,Arianna,Flores,1970-06-03,M,F,arianna36@hotmail.com,40000,Partial College,Professional,Y
NG-1835527,Richard,Cox,1973-02-16,S,M,richard32@hotmail.com,110000,Graduate Degree,Management,N
NG-1835531,Julia,Jenkins,1967-04-23,S,F,julia5@hotmail.com,50000,Bachelors,Skilled Manual,Y
NG-1835545,Roger,Raje,1997-05-17,M,M,roger35@hotmail.com,150000,High School,Professional,Y
NG-1835548,Claudia,Henderson,1988-10-10,S,F,claudia19@hotmail.com,70000,Bachelors,Professional,N
NG-1835582,Rachel,Davis,1987-02-19,S,F,rachel14@hotmail.com,30000,Partial College,Skilled Manual,Y
NG-1835591,Aimee,Vance,1976-04-21,S,F,aimee1@hotmail.com,20000,Partial College,Manual,N
NG-18430102,Karen,Sanz,1982-01-18,M,F,karen30@hotmail.com,10000,Partial College,Manual,Y
NG-18430139,Jennifer,Sanchez,1981-09-22,M,F,jennifer87@hotmail.com,40000,Bachelors,Professional,N
NG-184301402,Thomas,Flores,1984-03-12,M,M,thomas58@hotmail.com,60000,Bachelors,Professional,Y
NG-184301404,Tyrone,Gill,1978-09-24,S,M,tyrone4@hotmail.com,90000,Bachelors,Professional,Y
NG-184301406,Thomas,Edwards,1990-12-17,S,M,thomas16@hotmail.com,70000,Graduate Degree,Management,N
NG-1843018,Diana,Chandra,1996-11-27,S,F,diana1@hotmail.com,20000,Partial High School,Manual,Y
NG-1843027,Jonathan,Gonzales,1979-06-11,M,M,jonathan73@hotmail.com,50000,Bachelors,Skilled Manual,Y
NG-1843028,Noah,Walker,1973-10-15,M,M,noah8@hotmail.com,70000,Partial College,Skilled Manual,N
NG-1843045,Dalton,Martin,1985-04-25,S,M,dalton72@hotmail.com,30000,High School,Manual,N
NG-1843048,Arianna,Rodriguez,1970-07-05,S,F,arianna9@hotmail.com,60000,Partial High School,Skilled Manual,Y
NG-1843058,Bethany,Torres,1983-10-19,M,F,bethany6@hotmail.com,30000,Bachelors,Clerical,Y
NG-1843059,Tasha,Xu,1998-01-13,S,F,tasha19@hotmail.com,70000,High School,Skilled Manual,N
NG-1843064,Francis,Flores,1979-01-03,M,M,francis19@hotmail.com,20000,High School,Manual,N
NG-184307,Brian,Young,1982-09-12,M,M,brian19@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
NG-184308,Suzanne,Dominguez,1984-03-25,S,F,suzanne10@hotmail.com,120000,High School,Professional,Y
NG-1843082,Trevor,Young,1997-01-22,S,M,trevor2@hotmail.com,80000,Partial High School,Skilled Manual,Y
NG-8355107,Cameron,Phillips,1983-06-04,M,M,cameron36@hotmail.com,40000,High School,Skilled Manual,Y
NG-835523,Heidi,Xu,1961-05-27,M,F,heidi21@hotmail.com,30000,Partial College,Clerical,N
NG-835560,Ricardo,Diaz,1965-05-05,M,M,ricardo3@hotmail.com,130000,Graduate Degree,Management,Y
NG-835573,Derek,Kumar,1961-09-27,S,M,derek9@hotmail.com,80000,High School,Skilled Manual,N
NG-835595,Alexis,Allen,1969-08-19,M,F,alexis23@hotmail.com,60000,Bachelors,Management,Y
NG-8430108,Lauren,Gonzalez,1979-04-14,S,F,lauren59@hotmail.com,40000,High School,Skilled Manual,Y
NG-8430126,Tina,Gomez,1961-12-15,S,F,tina9@hotmail.com,60000,Graduate Degree,Professional,Y
NG-8430137,Gabriel,Howard,1993-04-06,S,M,gabriel33@hotmail.com,50000,Partial College,Skilled Manual,N
NG-8430147,Sharon,Sun,1993-10-24,S,F,sharon19@hotmail.com,10000,Partial College,Manual,N
NG-843023,Sebastian,Torres,1963-10-25,S,M,sebastian19@hotmail.com,80000,Bachelors,Management,Y
NG-843074,Clarence,Taylor,1980-08-03,S,M,clarence40@hotmail.com,130000,Graduate Degree,Management,Y
NG-843077,Kevin,Jimenez,1974-04-25,M,M,kevin35@hotmail.com,60000,Graduate Degree,Management,N
NH-18610102,Whitney,Munoz,1998-10-23,S,F,whitney17@hotmail.com,20000,Partial College,Manual,N
NH-186101402,William,Hughes,1967-08-12,M,M,william17@hotmail.com,80000,Partial High School,Skilled Manual,Y
NH-186101404,Edward,Bennett,1974-06-04,M,M,edward37@hotmail.com,40000,High School,Skilled Manual,Y
NH-186101406,Destiny,Rogers,1979-01-25,S,F,destiny24@hotmail.com,60000,Partial High School,Skilled Manual,N
NH-186101408,Gilbert,Robinson,1995-11-14,S,M,gilbert28@hotmail.com,100000,Bachelors,Management,Y
NH-1861018,Megan,Anderson,1971-03-15,S,F,megan5@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
NH-1861045,Bianca,Ramos,1979-03-02,S,F,bianca13@hotmail.com,10000,High School,Manual,Y
NH-1861048,Julie,Torres,2000-07-15,M,F,julie4@hotmail.com,20000,Partial College,Manual,Y
NH-1861058,Samantha,Allen,1993-05-25,S,F,samantha41@hotmail.com,70000,Bachelors,Professional,N
NH-1861059,Katie,So,1996-05-22,M,F,katie18@hotmail.com,80000,Bachelors,Management,Y
NH-186107,Alberto,Bryant,1997-02-19,M,M,alberto10@hotmail.com,40000,Bachelors,Skilled Manual,Y
NH-1861088,Jaclyn,Andersen,1984-03-13,M,F,jaclyn31@hotmail.com,10000,Partial College,Manual,Y
NH-1861092,Autumn,Deng,1968-06-10,M,F,autumn2@hotmail.com,110000,Bachelors,Management,Y
NH-8610107,Eric,Patterson,1969-01-02,S,M,eric23@hotmail.com,40000,High School,Skilled Manual,N
NH-8610108,Corey,Jai,1981-02-26,S,M,corey11@hotmail.com,70000,Bachelors,Skilled Manual,Y
NH-8610129,Brandon,Sanchez,1990-04-24,M,M,brandon43@hotmail.com,130000,Graduate Degree,Management,Y
NH-8610134,Misty,Romero,1975-03-13,M,F,misty3@hotmail.com,10000,Partial High School,Clerical,Y
NH-861023,Megan,Alexander,1985-04-12,S,F,megan58@hotmail.com,60000,Partial College,Professional,N
NH-861086,Michael,Lee,1964-03-08,M,M,michael44@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
NK-18490120,Jordan,Ruiz,1963-06-08,M,F,jordan36@hotmail.com,10000,High School,Manual,Y
NK-18490130,Melanie,Long,1968-02-16,M,F,melanie2@hotmail.com,30000,High School,Professional,Y
NK-18490139,Francisco,Raje,1964-05-23,S,M,francisco8@hotmail.com,10000,Partial College,Manual,N
NK-1849014,Veronica,Diaz,1991-01-20,M,F,veronica13@hotmail.com,130000,Graduate Degree,Professional,Y
NK-184901402,Kaitlyn,Romero,1981-07-19,M,F,kaitlyn56@hotmail.com,30000,Partial College,Clerical,Y
NK-184901404,Jamie,Morris,1967-05-17,S,M,jamie42@hotmail.com,20000,Partial High School,Clerical,Y
NK-184901406,Shelby,Young,1977-06-21,S,F,shelby3@hotmail.com,40000,High School,Skilled Manual,N
NK-184901408,Alvin,Serrano,1960-05-02,S,M,alvin14@hotmail.com,30000,Partial High School,Clerical,N
NK-1849018,Phillip,Evans,1972-10-10,M,M,phillip18@hotmail.com,10000,Bachelors,Clerical,Y
NK-1849039,Brandon,Gonzales,1990-07-16,M,M,brandon36@hotmail.com,60000,Bachelors,Management,Y
NK-1849045,Juan,Ruiz,1996-03-28,S,M,juan8@hotmail.com,80000,Graduate Degree,Management,Y
NK-1849048,Destiny,Zhang,1974-01-22,M,F,destiny9@hotmail.com,60000,Partial College,Professional,Y
NK-1849051,Xavier,Dominguez,1967-12-21,S,M,xavier7@hotmail.com,30000,High School,Manual,N
NK-1849058,Jeffery,Dominguez,1960-04-16,M,M,jeffery4@hotmail.com,20000,High School,Manual,Y
NK-184907,Jessica,Thompson,1996-11-18,M,F,jessica26@hotmail.com,60000,Partial College,Skilled Manual,Y
NK-1849088,Cynthia,Rowe,1999-01-27,M,F,cynthia18@hotmail.com,30000,Graduate Degree,Clerical,Y
NK-1849098,Isaac,Collins,1989-02-01,S,M,isaac40@hotmail.com,50000,Bachelors,Skilled Manual,Y
NK-8490129,Isabelle,Long,1989-01-15,S,F,isabelle10@hotmail.com,70000,Partial High School,Skilled Manual,N
NK-849053,Christine,Martinez,1962-01-07,M,F,christine9@hotmail.com,130000,Partial College,Professional,Y
NK-849086,Calvin,Prasad,1985-08-22,S,M,calvin10@hotmail.com,40000,Graduate Degree,Clerical,Y
NL-18310124,Amanda,Cox,1993-12-08,S,F,amanda60@hotmail.com,70000,Partial College,Professional,N
NL-18310130,Stephanie,King,1970-04-24,S,F,stephanie68@hotmail.com,50000,Partial College,Skilled Manual,N
NL-18310139,Krystal,Xie,1974-10-19,S,F,krystal15@hotmail.com,110000,Partial College,Management,Y
NL-183101404,Rebekah,Kumar,1985-01-14,M,F,rebekah12@hotmail.com,60000,Bachelors,Professional,Y
NL-1831027,Alexis,Deng,1966-09-12,M,F,alexis43@hotmail.com,100000,High School,Management,Y
NL-1831031,Kaylee,Thomas,1969-10-26,M,F,kaylee33@hotmail.com,60000,Graduate Degree,Professional,Y
NL-1831036,Evan,Yang,1978-04-09,M,M,evan14@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
NL-1831039,Jon,Zeng,1970-02-25,M,M,jon8@hotmail.com,10000,Graduate Degree,Manual,Y
NL-1831045,Bailey,Rodriguez,1968-03-18,S,F,bailey0@hotmail.com,120000,Bachelors,Management,N
NL-1831051,David,Griffin,1963-10-12,M,M,david36@hotmail.com,40000,High School,Professional,Y
NL-1831058,Carmen,Torres,1966-12-18,S,F,carmen8@hotmail.com,30000,Partial College,Clerical,Y
NL-1831059,Wayne,Serrano,1995-09-19,S,M,wayne4@hotmail.com,90000,Bachelors,Management,N
NL-1831062,Cesar,Rodriguez,1999-08-11,M,M,cesar10@hotmail.com,130000,Bachelors,Management,Y
NL-1831078,Cara,Gonzalez,1966-12-24,S,F,cara17@hotmail.com,110000,Bachelors,Management,Y
NL-1831091,Cedric,Fernandez,1994-08-16,S,M,cedric7@hotmail.com,10000,High School,Manual,N
NL-1831092,Levi,Smith,1994-08-26,M,M,levi14@hotmail.com,10000,High School,Skilled Manual,Y
NL-8310134,Sarah,Phillips,1976-05-12,S,F,sarah36@hotmail.com,60000,Graduate Degree,Management,Y
NL-831038,Amanda,Jiménez,1975-12-15,S,F,amanda28@hotmail.com,100000,Graduate Degree,Management,N
NM-18445118,Julio,Raman,1983-08-26,S,M,julio0@hotmail.com,20000,Partial High School,Manual,N
NM-18445130,Joanna,Andersen,1964-01-12,S,F,joanna10@hotmail.com,100000,Bachelors,Professional,N
NM-18445132,Destiny,Yuan,2000-06-11,M,F,destiny44@hotmail.com,70000,Bachelors,Professional,N
NM-18445139,Fernando,Perez,1974-01-10,S,M,fernando34@hotmail.com,10000,High School,Manual,Y
NM-184451402,Carlos,Pal,1982-08-27,M,M,carlos24@hotmail.com,40000,Graduate Degree,Clerical,Y
NM-184451404,Joshua,Hernandez,1972-04-15,M,M,joshua16@hotmail.com,80000,Partial High School,Skilled Manual,Y
NM-184451406,Candice,Mehta,1988-03-27,M,F,candice14@hotmail.com,100000,High School,Professional,N
NM-1844518,Alisha,Munoz,1988-08-12,M,F,alisha28@hotmail.com,20000,High School,Manual,N
NM-1844527,Rafael,Phillips,1974-04-28,M,M,rafael11@hotmail.com,130000,Partial College,Professional,Y
NM-1844539,Jack,Hill,1971-08-27,S,M,jack10@hotmail.com,40000,High School,Skilled Manual,N
NM-1844545,Sean,Thompson,1972-01-18,S,M,sean22@hotmail.com,90000,High School,Professional,Y
NM-1844558,Dennis,Munoz,1969-06-19,M,M,dennis3@hotmail.com,40000,Bachelors,Skilled Manual,Y
NM-1844564,Connor,Sharma,2000-10-22,M,M,connor10@hotmail.com,60000,Graduate Degree,Professional,Y
NM-1844566,Marvin,Garcia,1976-01-02,S,M,marvin20@hotmail.com,70000,Bachelors,Professional,N
NM-184457,Christine,Sai,1994-09-04,M,F,christine12@hotmail.com,60000,Partial College,Skilled Manual,Y
NM-1844582,Xavier,James,1965-04-05,M,M,xavier21@hotmail.com,120000,High School,Professional,Y
NM-1844593,Jessica,Lal,1964-10-04,M,F,jessica68@hotmail.com,40000,Bachelors,Skilled Manual,Y
NM-1844597,Martha,Gray,1960-01-11,M,F,martha4@hotmail.com,110000,Bachelors,Management,Y
NM-18520102,Brent,Deng,1979-04-16,M,M,brent2@hotmail.com,30000,Bachelors,Clerical,Y
NM-18520120,Alan,Navarro,1964-06-08,S,M,alan19@hotmail.com,40000,Bachelors,Clerical,N
NM-185201402,Jessica,Reed,1983-05-10,S,F,jessica16@hotmail.com,80000,Graduate Degree,Skilled Manual,N
NM-185201404,Lindsay,Deng,1995-01-04,S,F,lindsay13@hotmail.com,30000,Bachelors,Clerical,Y
NM-185201406,Gabriella,Smith,1993-08-05,M,F,gabriella12@hotmail.com,70000,Partial High School,Skilled Manual,Y
NM-18520144,Colin,Kapoor,1971-07-02,S,M,colin14@hotmail.com,20000,Partial High School,Manual,N
NM-1852028,Michelle,Lee,1969-03-23,S,F,michelle10@hotmail.com,30000,Partial College,Skilled Manual,Y
NM-1852045,Nicole,Moore,1995-04-12,M,F,nicole46@hotmail.com,60000,Partial High School,Skilled Manual,Y
